Lat,Lng,Depth,Mag,Sig,Place,Time,Month,Day,Year,Country
38.17,144.032,11.0,6.0,554,"off the east coast of Honshu, Japan",2011-05-05 14:58:18.680,5,5,2011,JP
51.486999999999995,-178.38400000000001,60.8,5.3,432,"Andreanof Islands, Aleutian Islands, Alaska",2011-05-05 15:06:11.080,5,5,2011,US
2.799,128.665,230.3,5.1,400,"Halmahera, Indonesia",2011-05-05 15:06:22.520,5,5,2011,ID
37.425,141.44799999999998,29.9,5.0,385,"near the east coast of Honshu, Japan",2011-05-05 15:26:46.740,5,5,2011,JP
-25.191999999999997,-177.55200000000002,184.7,5.6,482,south of the Fiji Islands,2011-05-05 16:15:25.120,5,5,2011,TO
55.019,-160.688,36.0,5.8,525,Alaska Peninsula,2011-05-05 16:57:36.610,5,5,2011,US
37.071999999999996,140.754,14.8,5.2,416,"eastern Honshu, Japan",2011-05-05 17:04:29.520,5,5,2011,JP
35.588,141.988,29.9,5.2,416,"near the east coast of Honshu, Japan",2011-05-05 18:36:16.960,5,5,2011,JP
26.124000000000002,128.398,10.0,5.5,480,"Ryukyu Islands, Japan",2011-05-05 23:21:22.100,5,5,2011,JP
-2.825,139.203,35.0,5.0,385,"near the north coast of Papua, Indonesia",2011-05-06 02:37:23.040,5,6,2011,ID
-0.065,122.948,82.0,5.5,465,"Sulawesi, Indonesia",2011-05-06 06:46:23.470,5,6,2011,ID
32.332,-40.078,10.0,5.3,432,northern Mid-Atlantic Ridge,2011-05-06 16:20:39.580,5,6,2011,PT
0.762,99.945,138.1,5.1,400,"northern Sumatra, Indonesia",2011-05-06 18:56:44.130,5,6,2011,ID
-34.016999999999996,-72.32,42.0,5.0,387,"offshore Libertador O'Higgins, Chile",2011-05-07 06:57:31.000,5,7,2011,CL
-23.901999999999997,69.5,10.0,5.0,385,Mid-Indian Ridge,2011-05-07 12:03:55.820,5,7,2011,MU
40.239000000000004,142.243,35.0,5.7,500,"near the east coast of Honshu, Japan",2011-05-07 20:52:20.760,5,7,2011,JP
-20.169,-178.243,547.3,5.0,385,Fiji region,2011-05-08 00:09:17.240,5,8,2011,TO
-60.75,-23.926,48.1,5.3,432,South Sandwich Islands region,2011-05-08 04:30:00.560,5,8,2011,GS
36.704,27.238000000000003,11.0,5.1,419,"Dodecanese Islands, Greece",2011-05-08 06:50:24.300,5,8,2011,GR
1.072,125.31,85.9,5.1,400,Molucca Sea,2011-05-08 15:51:38.870,5,8,2011,ID
-30.215999999999998,-111.969,10.0,5.0,385,Easter Island region,2011-05-08 20:39:48.480,5,8,2011,CL
-23.183000000000003,-66.248,209.6,5.1,400,"Jujuy, Argentina",2011-05-08 20:46:16.110,5,8,2011,AR
-41.908,-83.745,13.4,5.0,385,West Chile Rise,2011-05-08 22:33:53.180,5,8,2011,CL
-43.593,172.405,12.0,5.0,391,South Island of New Zealand,2011-05-09 15:04:23.310,5,9,2011,NZ
-56.65,147.411,9.0,5.9,536,west of Macquarie Island,2011-05-09 18:54:43.730,5,9,2011,AU
54.858000000000004,-160.166,21.1,5.1,402,Alaska Peninsula,2011-05-09 19:04:58.830,5,9,2011,US
5.343,126.415,28.8,5.7,500,"Mindanao, Philippines",2011-05-09 19:13:25.920,5,9,2011,ID
37.739000000000004,143.536,11.0,5.6,482,"off the east coast of Honshu, Japan",2011-05-09 20:15:53.560,5,9,2011,JP
1.405,68.122,10.0,5.0,385,Carlsberg Ridge,2011-05-09 21:39:30.200,5,9,2011,MV
-6.996,68.334,10.0,5.0,385,Chagos Archipelago region,2011-05-10 06:37:05.260,5,10,2011,MV
37.260999999999996,143.70600000000002,35.0,5.1,400,"off the east coast of Honshu, Japan",2011-05-10 07:16:14.180,5,10,2011,JP
37.797,143.561,25.1,5.2,416,"off the east coast of Honshu, Japan",2011-05-10 08:30:30.850,5,10,2011,JP
38.187,142.138,58.7,5.0,385,"near the east coast of Honshu, Japan",2011-05-10 08:54:50.000,5,10,2011,JP
-20.244,168.226,11.0,6.8,734,"Loyalty Islands, New Caledonia",2011-05-10 08:55:08.930,5,10,2011,NC
-20.424,168.291,10.0,5.0,385,"Loyalty Islands, New Caledonia",2011-05-10 09:23:33.900,5,10,2011,NC
36.235,141.608,41.4,5.1,400,"near the east coast of Honshu, Japan",2011-05-10 10:14:43.160,5,10,2011,JP
-20.272000000000002,168.39700000000002,10.0,5.9,536,"Loyalty Islands, New Caledonia",2011-05-10 10:24:17.470,5,10,2011,VU
-20.234,168.31799999999998,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-05-10 10:35:11.890,5,10,2011,VU
36.111,141.876,23.9,5.0,385,"near the east coast of Honshu, Japan",2011-05-10 10:36:39.730,5,10,2011,JP
-20.235,168.345,10.0,5.3,432,"Loyalty Islands, New Caledonia",2011-05-10 10:37:11.180,5,10,2011,VU
-20.311,168.451,10.0,5.5,465,"Loyalty Islands, New Caledonia",2011-05-10 10:44:07.400,5,10,2011,VU
-20.165,168.356,10.0,5.2,416,"Loyalty Islands, New Caledonia",2011-05-10 11:31:46.000,5,10,2011,VU
-20.129,168.257,10.0,5.3,432,"Loyalty Islands, New Caledonia",2011-05-10 12:00:29.750,5,10,2011,VU
-20.134,168.35,10.0,5.0,385,"Loyalty Islands, New Caledonia",2011-05-10 12:07:34.510,5,10,2011,VU
-20.177,168.354,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-05-10 12:38:05.230,5,10,2011,VU
-55.963,-27.409000000000002,92.5,5.0,385,South Sandwich Islands region,2011-05-10 13:03:02.870,5,10,2011,GS
-20.237000000000002,168.21599999999998,10.0,5.3,432,"Loyalty Islands, New Caledonia",2011-05-10 14:07:44.590,5,10,2011,NC
1.474,126.36200000000001,41.2,5.2,416,Molucca Sea,2011-05-10 14:32:36.210,5,10,2011,ID
-20.171,168.248,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-05-10 14:53:29.990,5,10,2011,VU
-4.742,-105.594,10.0,5.5,465,central East Pacific Rise,2011-05-10 15:05:22.180,5,10,2011,EC
-20.117,168.298,10.0,5.0,385,"Loyalty Islands, New Caledonia",2011-05-10 15:09:59.260,5,10,2011,VU
43.292,130.938,544.6,5.7,500,"Jilin-Heilongjiang border region, China",2011-05-10 15:26:04.610,5,10,2011,CN
-4.702,-105.515,10.0,5.5,465,central East Pacific Rise,2011-05-10 16:45:45.110,5,10,2011,EC
-20.425,168.49099999999999,10.0,5.0,385,"Loyalty Islands, New Caledonia",2011-05-10 17:06:19.230,5,10,2011,VU
-20.152,168.451,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-05-10 19:31:45.060,5,10,2011,VU
-20.275,168.351,10.0,5.0,385,"Loyalty Islands, New Caledonia",2011-05-10 20:49:55.490,5,10,2011,VU
-18.917,-176.773,320.2,5.2,417,Fiji region,2011-05-11 00:48:06.250,5,11,2011,TO
37.81,143.56,14.6,5.2,416,"off the east coast of Honshu, Japan",2011-05-11 01:20:05.600,5,11,2011,JP
-19.941,168.56,10.0,5.3,432,Vanuatu,2011-05-11 03:12:59.510,5,11,2011,VU
-36.334,-179.489,10.0,5.3,433,east of the North Island of New Zealand,2011-05-11 06:11:22.970,5,11,2011,NZ
1.5330000000000001,127.25200000000001,107.9,5.1,400,"Halmahera, Indonesia",2011-05-11 07:54:31.250,5,11,2011,ID
-20.298,168.34900000000002,10.0,5.6,482,"Loyalty Islands, New Caledonia",2011-05-11 08:19:33.480,5,11,2011,VU
-20.355999999999998,168.331,10.0,5.0,385,"Loyalty Islands, New Caledonia",2011-05-11 09:16:21.460,5,11,2011,NC
-20.346,168.356,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-05-11 09:21:32.350,5,11,2011,VU
-20.433,168.46200000000002,10.0,5.2,416,"Loyalty Islands, New Caledonia",2011-05-11 09:43:26.230,5,11,2011,VU
-20.422,168.426,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-05-11 10:32:21.190,5,11,2011,VU
-6.52,147.799,44.5,5.0,385,"eastern New Guinea region, Papua New Guinea",2011-05-11 15:21:26.060,5,11,2011,PG
-6.52,147.87,51.2,5.0,385,"eastern New Guinea region, Papua New Guinea",2011-05-11 15:33:09.580,5,11,2011,PG
37.699,-1.672,1.0,5.1,615,Spain,2011-05-11 16:47:25.730,5,11,2011,ES
36.1,142.267,10.0,5.2,416,"off the east coast of Honshu, Japan",2011-05-11 18:14:31.890,5,11,2011,JP
-1.745,-81.628,10.0,5.0,385,off the coast of Ecuador,2011-05-12 02:36:01.610,5,12,2011,EC
-54.645,1.63,10.0,5.1,400,Bouvet Island region,2011-05-12 03:41:00.840,5,12,2011,SH
-19.794,-177.861,579.3,5.1,400,Fiji region,2011-05-12 12:29:24.210,5,12,2011,TO
-30.763,-178.458,125.8,5.1,400,"Kermadec Islands, New Zealand",2011-05-12 18:17:53.750,5,12,2011,TO
12.367,143.97,11.7,5.4,449,Guam region,2011-05-12 22:22:08.020,5,12,2011,GU
12.308,144.128,35.0,5.2,416,Guam region,2011-05-13 00:25:48.800,5,13,2011,GU
12.434000000000001,143.987,5.8,5.5,469,Guam region,2011-05-13 01:04:36.760,5,13,2011,GU
-59.438,-151.35299999999998,10.0,5.7,500,Pacific-Antarctic Ridge,2011-05-13 03:36:50.490,5,13,2011,NZ
-5.523,147.436,46.5,5.1,400,"eastern New Guinea region, Papua New Guinea",2011-05-13 15:50:27.290,5,13,2011,PG
-11.489,165.537,30.5,5.3,432,Santa Cruz Islands,2011-05-13 15:55:46.680,5,13,2011,SB
-36.025,-97.985,10.0,5.0,385,West Chile Rise,2011-05-13 19:47:38.260,5,13,2011,CL
36.593,71.012,232.1,5.0,387,"Hindu Kush region, Afghanistan",2011-05-13 21:39:29.780,5,13,2011,AF
-9.977,107.647,10.0,5.2,416,"south of Java, Indonesia",2011-05-13 21:43:20.490,5,13,2011,CX
9.954,-84.31299999999999,72.8,5.9,969,Costa Rica,2011-05-13 22:47:54.000,5,13,2011,CR
37.396,141.341,35.0,6.1,580,"near the east coast of Honshu, Japan",2011-05-13 23:35:52.860,5,13,2011,JP
-8.127,123.671,44.8,5.0,385,"Flores region, Indonesia",2011-05-14 01:42:16.050,5,14,2011,ID
-20.077,168.273,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-05-14 07:05:59.500,5,14,2011,VU
-20.253,168.363,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-05-14 07:07:14.920,5,14,2011,VU
36.409,70.748,207.3,5.9,613,"Hindu Kush region, Afghanistan",2011-05-14 21:07:22.160,5,14,2011,AF
43.144,146.131,36.6,5.1,400,Kuril Islands,2011-05-14 22:30:29.660,5,14,2011,JP
37.666,141.39600000000002,60.2,5.0,385,"near the east coast of Honshu, Japan",2011-05-14 23:50:49.810,5,14,2011,JP
-3.113,139.703,102.8,5.3,432,"Papua, Indonesia",2011-05-15 06:47:05.310,5,15,2011,ID
32.503,105.421,10.0,5.0,385,"Sichuan-Gansu border region, China",2011-05-15 07:05:32.140,5,15,2011,CN
37.059,142.33,31.3,5.1,400,"off the east coast of Honshu, Japan",2011-05-15 10:25:21.270,5,15,2011,JP
37.244,142.612,56.8,5.1,400,"off the east coast of Honshu, Japan",2011-05-15 12:14:20.300,5,15,2011,JP
0.569,-25.647,10.0,6.1,572,central Mid-Atlantic Ridge,2011-05-15 13:08:13.060,5,15,2011,BR
-6.104,154.414,40.0,6.4,630,"Bougainville region, Papua New Guinea",2011-05-15 18:37:10.370,5,15,2011,PG
-6.861000000000001,155.061,35.0,5.5,465,"Bougainville region, Papua New Guinea",2011-05-15 23:25:06.190,5,15,2011,PG
-11.549000000000001,165.361,39.8,5.0,385,Santa Cruz Islands,2011-05-16 02:14:14.170,5,16,2011,SB
-11.529000000000002,165.31900000000002,35.0,5.0,385,Santa Cruz Islands,2011-05-16 02:20:02.510,5,16,2011,SB
8.179,-103.352,10.0,5.0,385,northern East Pacific Rise,2011-05-16 16:12:25.190,5,16,2011,MX
-20.387999999999998,168.334,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-05-16 19:14:04.980,5,16,2011,NC
-20.430999999999997,168.34599999999998,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-05-16 19:18:20.570,5,16,2011,NC
-9.203,112.585,28.0,5.7,509,"south of Java, Indonesia",2011-05-17 00:14:57.650,5,17,2011,ID
-15.645,-175.22099999999998,10.0,5.7,500,Tonga,2011-05-17 10:35:26.960,5,17,2011,TO
-23.491999999999997,-63.586000000000006,532.3,5.4,449,"Salta, Argentina",2011-05-17 12:44:10.190,5,17,2011,AR
13.929,144.736,159.2,5.3,460,Guam region,2011-05-18 02:43:20.960,5,18,2011,GU
-9.292,112.561,35.0,5.1,401,"south of Java, Indonesia",2011-05-18 05:01:39.470,5,18,2011,ID
-15.543,-175.43400000000003,35.0,5.3,432,Tonga,2011-05-18 08:10:12.560,5,18,2011,TO
55.521,163.84599999999998,14.2,5.5,465,"off the east coast of the Kamchatka Peninsula, Russia",2011-05-18 17:42:35.650,5,18,2011,RU
-6.652,147.844,56.8,5.1,400,"eastern New Guinea region, Papua New Guinea",2011-05-18 18:29:02.780,5,18,2011,PG
-6.627999999999999,147.893,52.9,5.5,465,"eastern New Guinea region, Papua New Guinea",2011-05-18 18:51:26.580,5,18,2011,PG
-25.209,-176.00599999999997,58.0,5.4,449,south of the Fiji Islands,2011-05-18 21:39:46.240,5,18,2011,TO
-6.994,123.398,631.7,5.3,432,Banda Sea,2011-05-19 06:33:11.750,5,19,2011,ID
-10.35,66.375,10.0,5.1,400,Mid-Indian Ridge,2011-05-19 07:14:44.290,5,19,2011,MU
-20.234,168.361,10.0,5.0,385,"Loyalty Islands, New Caledonia",2011-05-19 07:19:38.520,5,19,2011,VU
37.121,142.674,40.5,5.3,432,"off the east coast of Honshu, Japan",2011-05-19 09:12:48.480,5,19,2011,JP
-20.4,168.393,10.0,5.0,385,"Loyalty Islands, New Caledonia",2011-05-19 12:25:17.030,5,19,2011,VU
-34.754,-71.668,36.5,5.2,434,"Libertador General Bernardo O'Higgins, Chile",2011-05-19 17:05:11.000,5,19,2011,CL
39.149,29.103,7.0,5.8,1288,western Turkey,2011-05-19 20:15:22.940,5,19,2011,TR
34.376999999999995,23.723000000000003,26.0,5.2,416,"Crete, Greece",2011-05-19 20:39:03.330,5,19,2011,GR
-58.028,-25.596999999999998,85.7,5.0,385,South Sandwich Islands region,2011-05-19 21:07:06.570,5,19,2011,GS
35.760999999999996,140.843,29.0,5.8,564,"near the east coast of Honshu, Japan",2011-05-20 00:46:16.950,5,20,2011,JP
-41.461000000000006,-89.01100000000001,10.0,5.0,385,southeast of Easter Island,2011-05-20 04:38:59.040,5,20,2011,CL
25.521,142.639,52.5,5.0,385,"Volcano Islands, Japan region",2011-05-20 05:16:45.700,5,20,2011,JP
37.44,141.414,43.4,5.1,401,"near the east coast of Honshu, Japan",2011-05-20 07:28:48.150,5,20,2011,JP
46.573,152.22899999999998,63.9,5.0,385,Kuril Islands,2011-05-20 18:46:24.350,5,20,2011,JP
-7.192,146.909,7.0,5.7,501,"eastern New Guinea region, Papua New Guinea",2011-05-20 19:43:16.170,5,20,2011,PG
-7.091,147.037,18.2,5.3,432,"eastern New Guinea region, Papua New Guinea",2011-05-20 19:47:15.860,5,20,2011,PG
-56.074,-27.11,48.0,5.9,536,South Sandwich Islands region,2011-05-21 00:16:25.560,5,21,2011,GS
-55.986999999999995,-27.16,41.4,5.1,400,South Sandwich Islands region,2011-05-21 00:41:37.270,5,21,2011,GS
65.3739,-166.8657,20.1,5.0,391,northern Alaska,2011-05-21 08:33:21.581,5,21,2011,US
-7.29,146.94799999999998,53.7,5.0,385,"eastern New Guinea region, Papua New Guinea",2011-05-21 09:53:55.850,5,21,2011,PG
17.188,121.71600000000001,35.4,5.1,413,"Luzon, Philippines",2011-05-21 13:08:04.480,5,21,2011,PH
31.252,-41.023999999999994,10.0,5.0,385,northern Mid-Atlantic Ridge,2011-05-21 16:30:30.370,5,21,2011,PT
-30.822,-178.17,34.0,5.9,536,"Kermadec Islands, New Zealand",2011-05-21 21:17:02.360,5,21,2011,TO
35.597,140.49200000000002,37.0,5.6,535,"near the east coast of Honshu, Japan",2011-05-21 22:06:26.390,5,21,2011,JP
-19.819000000000003,-68.935,98.7,5.0,385,"Tarapaca, Chile",2011-05-21 23:45:14.960,5,21,2011,BO
24.094,121.762,5.9,5.0,388,Taiwan,2011-05-22 01:34:12.320,5,22,2011,TW
39.209,142.83100000000002,35.0,5.0,385,"near the east coast of Honshu, Japan",2011-05-22 08:33:41.390,5,22,2011,JP
37.601,143.488,28.6,5.6,482,"off the east coast of Honshu, Japan",2011-05-22 14:46:11.670,5,22,2011,JP
-4.879,-106.20700000000001,10.0,5.1,400,central East Pacific Rise,2011-05-22 14:48:44.630,5,22,2011,EC
13.595,120.75399999999999,148.6,5.7,534,"Mindoro, Philippines",2011-05-22 16:42:24.480,5,22,2011,PH
6.006,125.696,175.2,5.2,416,"Mindanao, Philippines",2011-05-22 19:07:46.120,5,22,2011,PH
50.968,-178.363,40.5,5.0,385,"Andreanof Islands, Aleutian Islands, Alaska",2011-05-22 19:29:21.420,5,22,2011,US
-20.409000000000002,168.929,10.0,5.2,416,"Loyalty Islands, New Caledonia",2011-05-22 20:58:47.040,5,22,2011,VU
-55.989,-27.072,50.3,5.2,416,South Sandwich Islands region,2011-05-23 10:19:53.330,5,23,2011,GS
39.709,143.247,16.0,5.8,519,"off the east coast of Honshu, Japan",2011-05-24 03:40:51.300,5,24,2011,JP
-5.272,102.42399999999999,39.9,5.0,385,"southern Sumatra, Indonesia",2011-05-24 08:11:10.960,5,24,2011,ID
-15.389000000000001,-174.00099999999998,10.0,5.0,385,Tonga,2011-05-24 08:53:42.420,5,24,2011,TO
36.376999999999995,140.942,35.0,5.0,385,"near the east coast of Honshu, Japan",2011-05-24 11:49:23.490,5,24,2011,JP
52.596000000000004,-173.25599999999997,137.6,5.5,465,"Andreanof Islands, Aleutian Islands, Alaska",2011-05-24 17:43:24.070,5,24,2011,US
27.585,-111.56299999999999,10.0,5.1,401,Gulf of California,2011-05-24 19:01:42.590,5,24,2011,MX
-64.775,178.71099999999998,10.0,5.0,385,Balleny Islands region,2011-05-24 19:11:28.620,5,24,2011,AQ
-4.178,102.265,53.6,5.0,385,"southern Sumatra, Indonesia",2011-05-24 23:29:35.240,5,24,2011,ID
49.161,147.484,562.0,5.3,432,Sea of Okhotsk,2011-05-25 10:02:52.370,5,25,2011,JP
-34.734,-15.093,10.0,5.2,416,Tristan da Cunha region,2011-05-25 12:28:45.670,5,25,2011,SH
-3.6510000000000002,149.55200000000002,35.0,5.0,385,Bismarck Sea,2011-05-25 13:16:07.440,5,25,2011,PG
-15.952,-172.588,35.0,5.2,416,Samoa Islands region,2011-05-25 21:33:10.500,5,25,2011,TO
-17.676,-172.21599999999998,28.5,5.4,449,Tonga region,2011-05-26 02:10:30.700,5,26,2011,TO
-21.663,170.645,73.7,5.0,385,southeast of the Loyalty Islands,2011-05-26 08:43:27.770,5,26,2011,VU
-8.295,121.67299999999999,30.5,5.3,432,"Flores region, Indonesia",2011-05-26 08:57:34.330,5,26,2011,ID
1.545,123.899,286.1,5.1,400,"Minahasa, Sulawesi, Indonesia",2011-05-27 05:39:30.630,5,27,2011,ID
5.983,126.116,73.2,5.1,400,"Mindanao, Philippines",2011-05-27 14:19:24.770,5,27,2011,PH
-4.3469999999999995,143.994,137.6,5.3,432,"New Guinea, Papua New Guinea",2011-05-27 18:47:22.930,5,27,2011,PG
-12.722000000000001,66.337,15.1,5.0,385,Mid-Indian Ridge,2011-05-27 20:27:38.100,5,27,2011,MU
-12.738,66.348,10.0,5.0,385,Mid-Indian Ridge,2011-05-27 20:28:46.880,5,27,2011,MU
-7.104,103.406,35.0,5.0,385,"southwest of Sumatra, Indonesia",2011-05-27 21:01:20.830,5,27,2011,ID
-20.057000000000002,168.52700000000002,37.8,5.1,400,"Loyalty Islands, New Caledonia",2011-05-28 06:42:06.570,5,28,2011,VU
36.287,142.02100000000002,35.0,5.0,385,"off the east coast of Honshu, Japan",2011-05-28 13:46:07.930,5,28,2011,JP
37.423,143.586,35.0,5.0,385,"off the east coast of Honshu, Japan",2011-05-28 14:56:04.930,5,28,2011,JP
-11.502,165.797,35.0,5.1,400,Santa Cruz Islands,2011-05-28 16:47:11.180,5,28,2011,SB
-5.704,103.493,32.0,5.7,500,"southern Sumatra, Indonesia",2011-05-28 17:07:41.080,5,28,2011,ID
-27.465999999999998,-178.53099999999998,307.4,5.5,465,Kermadec Islands region,2011-05-28 18:35:52.510,5,28,2011,TO
-27.261,-178.523,306.6,5.5,465,Kermadec Islands region,2011-05-28 18:37:34.480,5,28,2011,TO
4.6930000000000005,127.667,85.2,5.4,449,"Kepulauan Talaud, Indonesia",2011-05-28 20:17:12.960,5,28,2011,ID
-8.756,108.75399999999999,45.3,5.1,400,"Java, Indonesia",2011-05-28 20:28:55.840,5,28,2011,ID
-5.847,149.306,145.6,5.1,400,"New Britain region, Papua New Guinea",2011-05-29 07:33:16.190,5,29,2011,PG
-6.603,129.79399999999998,149.1,5.0,385,Banda Sea,2011-05-29 13:44:21.170,5,29,2011,ID
-7.715,101.757,13.0,5.9,536,"southwest of Sumatra, Indonesia",2011-05-29 18:24:01.200,5,29,2011,ID
-4.905,68.609,10.0,5.3,432,Chagos Archipelago region,2011-05-29 20:59:05.750,5,29,2011,MV
-15.182,-173.55900000000003,10.0,5.3,433,Tonga,2011-05-30 00:06:24.720,5,30,2011,TO
-37.038000000000004,-96.845,10.0,5.0,385,southeast of Easter Island,2011-05-30 15:44:19.340,5,30,2011,CL
40.29,143.205,39.4,5.1,400,"off the east coast of Honshu, Japan",2011-05-30 23:53:45.480,5,30,2011,JP
39.409,141.791,64.9,5.4,450,"eastern Honshu, Japan",2011-05-31 12:28:38.310,5,31,2011,JP
40.251,143.221,38.8,5.0,385,"off the east coast of Honshu, Japan",2011-05-31 16:26:12.390,5,31,2011,JP
-21.489,169.835,10.0,5.0,385,southeast of the Loyalty Islands,2011-05-31 21:00:43.280,5,31,2011,NC
39.736999999999995,143.566,36.3,5.2,416,"off the east coast of Honshu, Japan",2011-06-01 03:14:14.440,6,1,2011,JP
-37.578,-73.691,21.0,6.3,619,"offshore Bio-Bio, Chile",2011-06-01 12:55:22.380,6,1,2011,CL
-37.489000000000004,-73.67399999999999,28.5,5.4,449,"offshore Bio-Bio, Chile",2011-06-01 13:47:29.640,6,1,2011,CL
-36.147,-100.194,10.0,5.1,400,southeast of Easter Island,2011-06-01 15:44:52.240,6,1,2011,CL
-31.96,-177.942,1.6,5.2,416,Kermadec Islands region,2011-06-01 19:21:42.290,6,1,2011,TO
-14.696,167.34799999999998,159.1,5.0,385,Vanuatu,2011-06-01 21:55:24.010,6,1,2011,VU
4.79,-75.767,79.5,5.0,392,Colombia,2011-06-01 22:58:01.050,6,1,2011,CO
27.034000000000002,140.29399999999998,460.6,5.2,416,"Bonin Islands, Japan region",2011-06-01 23:34:17.970,6,1,2011,JP
-10.446,161.233,95.3,5.3,432,Solomon Islands,2011-06-02 06:47:29.270,6,2,2011,SB
-11.700999999999999,-13.212,10.0,5.2,416,Ascension Island region,2011-06-02 12:30:27.110,6,2,2011,SH
-19.532,169.767,35.0,5.1,400,Vanuatu,2011-06-02 13:08:19.620,6,2,2011,VU
18.692,-101.319,81.8,5.3,437,"Michoacan, Mexico",2011-06-02 16:29:46.220,6,2,2011,MX
22.241999999999997,121.40899999999999,42.7,5.0,385,Taiwan region,2011-06-02 17:07:53.950,6,2,2011,TW
37.285,143.907,14.0,6.1,574,"off the east coast of Honshu, Japan",2011-06-03 00:05:00.830,6,3,2011,JP
27.529,88.01899999999999,45.7,5.0,389,"Sikkim, India",2011-06-03 00:53:27.280,6,3,2011,IN
-20.208,168.301,24.3,5.0,385,"Loyalty Islands, New Caledonia",2011-06-03 04:07:04.310,6,3,2011,VU
9.635,92.459,45.0,5.5,466,"Nicobar Islands, India region",2011-06-03 07:27:11.820,6,3,2011,IN
-55.656000000000006,-25.564,10.0,5.1,400,South Sandwich Islands region,2011-06-03 14:36:50.640,6,3,2011,GS
37.067,140.912,17.0,5.5,503,"eastern Honshu, Japan",2011-06-03 16:00:15.030,6,3,2011,JP
35.027,132.325,10.0,5.0,385,"western Honshu, Japan",2011-06-03 16:57:31.560,6,3,2011,JP
-15.981,167.457,72.6,5.1,400,Vanuatu,2011-06-04 00:53:03.790,6,4,2011,VU
-7.74,-74.63,141.0,5.0,388,northern Peru,2011-06-04 13:37:42.000,6,4,2011,PE
-40.546,-71.90100000000001,9.8,5.0,387,"Los Lagos, Chile",2011-06-04 16:28:47.680,6,4,2011,AR
-20.279,168.357,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-06-04 16:43:21.120,6,4,2011,VU
-8.167,154.19,29.8,5.2,416,D'Entrecasteaux Islands region,2011-06-04 20:42:19.660,6,4,2011,PG
12.618,144.29399999999998,66.4,5.0,391,Guam region,2011-06-05 00:16:48.430,6,5,2011,GU
-3.6919999999999997,152.084,10.0,5.4,449,"New Ireland region, Papua New Guinea",2011-06-05 07:02:08.670,6,5,2011,PG
-3.6639999999999997,151.947,10.0,5.0,385,"New Ireland region, Papua New Guinea",2011-06-05 07:31:32.790,6,5,2011,PG
-35.0,-72.187,32.4,5.3,477,"Maule, Chile",2011-06-05 10:25:15.000,6,5,2011,CL
-55.843,146.62,3.0,6.4,630,west of Macquarie Island,2011-06-05 11:51:12.010,6,5,2011,AU
-15.115,-177.886,12.6,5.9,536,Fiji region,2011-06-05 16:35:04.290,6,5,2011,WF
-14.995,-177.851,10.0,5.4,449,Fiji region,2011-06-05 16:55:50.800,6,5,2011,WF
-43.583,172.391,8.1,5.0,403,South Island of New Zealand,2011-06-05 21:09:55.320,6,5,2011,NZ
-24.311,-178.862,386.3,5.2,416,south of the Fiji Islands,2011-06-05 23:43:33.070,6,5,2011,TO
-44.441,-15.815,10.0,5.3,432,southern Mid-Atlantic Ridge,2011-06-07 05:11:11.880,6,7,2011,SH
-44.176,-16.039,10.0,5.6,482,southern Mid-Atlantic Ridge,2011-06-07 05:18:32.430,6,7,2011,SH
-28.186,-113.117,10.0,5.0,385,Easter Island region,2011-06-07 09:32:24.110,6,7,2011,CL
48.357,154.2,74.9,5.3,432,Kuril Islands,2011-06-07 10:38:32.700,6,7,2011,RU
15.355,-93.081,75.7,5.3,437,"Chiapas, Mexico",2011-06-07 14:55:20.070,6,7,2011,MX
43.015,88.24700000000001,21.1,5.1,402,"northern Xinjiang, China",2011-06-08 01:53:26.090,6,8,2011,CN
43.007,88.416,32.0,5.0,385,"northern Xinjiang, China",2011-06-08 01:54:38.120,6,8,2011,CN
-17.083,-69.518,145.7,5.9,548,Peru-Bolivia border region,2011-06-08 03:06:22.650,6,8,2011,PE
-20.211,168.36599999999999,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-06-08 04:27:46.360,6,8,2011,VU
5.001,-82.5,36.4,5.2,416,south of Panama,2011-06-08 06:35:20.730,6,8,2011,PA
-4.571000000000001,149.936,511.4,5.5,465,Bismarck Sea,2011-06-08 15:40:15.100,6,8,2011,PG
1.171,96.78,20.9,5.3,432,"Nias region, Indonesia",2011-06-08 16:32:18.480,6,8,2011,ID
-20.21,168.378,10.0,5.1,400,"Loyalty Islands, New Caledonia",2011-06-08 21:45:58.880,6,8,2011,VU
39.031,142.31799999999998,46.7,5.0,385,"near the east coast of Honshu, Japan",2011-06-08 22:11:17.360,6,8,2011,JP
37.263000000000005,142.14700000000002,35.0,5.0,385,"off the east coast of Honshu, Japan",2011-06-09 10:26:08.200,6,9,2011,JP
36.478,140.774,15.7,5.4,456,"near the east coast of Honshu, Japan",2011-06-09 10:38:34.540,6,9,2011,JP
